"id_ad","title","price","location","description","creation_date","scrape_date","bedrooms","living_area","plot_area","rooms","bathrooms","floors","commission","house_type","year_built","view_counter","active_flag","seller_name","number_of_ads","link","user_type","active_since","longitude","latitude","delta_flag"
"2858974412","Seltenes Wohnpaket in Kleinostheim - 3 attraktive Wohnungen in einem 6-Parteienhaus","519000.0","63801 Bayern - Kleinostheim","# Objektbeschreibung<br />Zum Verkauf steht ein exklusives Paket bestehend aus drei Wohnungen in einem gepflegten Mehrfamilienhaus, gelegen in einer ruhigen Seitenstraße, die eine friedliche Wohnatmosphäre garantiert. Zwei der Wohnungen bieten mit jeweils 75 Quadratmetern großzügigen Wohnraum, der kürzlich einer umfassenden Renovierung unterzogen wurde, um modernen Wohnkomfort zu gewährleisten. Die Dachgeschosswohnung mit ihren 56 Quadratmetern ist ideal für Singles oder Paare, die ein gemütliches Zuhause schätzen.<br /><br />Jede der Wohnungen verfügt über einen Keller sowie eine eigene Garage, die zusätzlichen Stauraum bietet und die Sicherheit Ihres Fahrzeugs gewährleistet.<br /><br />Das Objekt zeichnet sich zudem durch das Gemeinschaftseigentum an einem liebevoll angelegten Garten sowie einem geräumigen Innenhof aus. Diese Außenbereiche bieten ideale Bedingungen für Erholung im Freien und geselliges Beisammensein.<br /><br />Dieses Wohnpaket stellt eine hervorragende Investitionsmöglichkeit dar, sowohl für den Eigenbedarf als auch zur Vermietung. Die Kombination aus modernisiertem Wohnraum, privaten Garagen und attraktiven Gemeinschaftsflächen macht dieses Angebot zu einer seltenen Gelegenheit auf dem Immobilienmarkt.<br /><br /># Ausstattung<br />Alle Wohnungen verfügen über:<br /><br />- Balkon<br />- Tageslichtbad mit Badewanne<br />- Kellerabteil<br />- Garage<br /><br />DG-Wohnung ist vermietet - Kaltmiete 520€<br />1.OG-Wohnung frei<br />EG-Wohnung frei<br /><br /># Weitere Angaben<br />Garagen/Stellplätze: 3<br />Qualität der Ausstattung: Standard<br /><br />Käuferprovision: 3 % inkl. gesetzl. MwSt.<br /><br />Gesamtfläche: ca. 206 m²<br />Grundstücksfläche: ca. 689 m²<br />Vermietbare Fläche: ca. 206 m²<br /><br /># Lagebeschreibung<br />Kleinostheim, eine charmante Gemeinde in Bayern, liegt idyllisch am westlichen Rand des Spessarts und nahe der nordwestlichen Ecke des Mainvierecks. Mit seiner Lage am Main und der Nähe zu Aschaffenburg, ist Kleinostheim ein attraktiver Wohnort, insbesondere für Pendler in der Metropolregion Frankfurt Rhein-Main. Die Bevölkerung hat sich seit den 1960er Jahren auf über 8000 Einwohner verdoppelt, was die wachsende Attraktivität der Gemeinde widerspiegelt. Verkehrstechnisch ist Kleinostheim gut angebunden; die Bundesautobahnen A3 und A45 sowie die Main-Spessart-Bahn bieten eine hervorragende Anbindung an regionale und überregionale Ziele. Darüber hinaus lädt die umliegende Natur, wie das Naturschutzgebiet ""Kahlgrund"", zu Freizeitaktivitäten wie Wandern und Radfahren ein.<br /><br /># Sonstiges<br />Gerne stehen wir Ihnen für eine persönliche Beratung zur Verfügung.<br /><br />Sie möchten selbst eine Immobilie verkaufen oder vermieten? Wir ermitteln den Wert seriös und marktgerecht und optimieren die Vermittlungschancen Ihrer Immobilie, indem wir eine speziell auf Ihr Objekt abgestimmte Vermarktungsidee erstellen. Wir begleiten Sie auf dem Weg zum erfolgreichen Vertragsabschluss und stehen Ihnen auch danach noch gerne zur Verfügung. Nutzen Sie unser überregionales Netzwerk und unseren Kundenstamm für die bestmögliche Vermittlung Ihrer Immobilie! Sprechen Sie uns an - wir freuen uns auf Sie!<br /><br />Unsere Angaben basieren auf den vom Auftraggeber erteilten Auskünften. Für unrichtige Angaben haften wir nur bei Vorsatz und/oder grober Fahrlässigkeit. Die Weitergabe dieses Angebotes an Dritte ist nur mit unserer ausdrücklichen und schriftlichen Zustimmung zulässig.<br /><br />Zu allen Fragen der Finanzierung stehen Ihnen unsere Finanzierungspezialisten mit Rat und Tat zur Verfügung.<br /><br /># Energie<br />Energieausweis: Energieverbrauchsausweis<br />Wesentliche Energieträger: Öl<br />Energieverbrauch: 152,80 kWh(m²*a)<br />Energieeffizienzklasse: E<br />Ausstellungsdatum: 16.10.2023<br />Gültig bis: 2034-08-27<br />Baujahr (gemäß Energieausweis): 1977/78<br />Wesentliche Energieträger: Öl<br /><br />Anbieter-Objekt-ID: 44320101-071472","2025-01-07","2025-02-03 14:00:29.416689",NULL,"206.0","689.0",3,NULL,NULL,"Mit Provision","Mehrfamilienhaus",1978,4675,False,"Deutsche Bank Immobilien GmbH - Ümit Özdemir",30,"https://www.kleinanzeigen.de/s-anzeige/seltenes-wohnpaket-in-kleinostheim-3-attraktive-wohnungen-in-einem-6-parteienhaus/2858974412-208-7433","Gewerblicher Nutzer","2016-09-07","9.0701576","50.019441",True
"2968998831","BERK Immobilien - großzügiges Einfamilienhaus mit vielen Möglichkeiten im Ortskern von Mömbris","399000.0","63776 Bayern - Mömbris",NULL,"2025-02-06","2025-02-20 06:00:12.730822",3,"220.0","348.0",5,2,2,"Mit Provision","Mehrfamilienhaus",1930,2094,False,"BERK Immobilien - Stephanie Händler",65,"https://www.kleinanzeigen.de/s-anzeige/berk-immobilien-grosszuegiges-einfamilienhaus-mit-vielen-moeglichkeiten-im-ortskern-von-moembris/2968998831-208-7402",NULL,NULL,"9.150238037109375","50.06331017328074",True
"2974523569","Kapitalanlage im Doppelpack","345000.0","63776 Bayern - Mömbris",NULL,"2025-03-14","2025-03-17 06:00:06.283778",NULL,"225.0","669.0",12,2,NULL,"Mit Provision","Mehrfamilienhaus",1940,2991,False,"Sparkasse Aschaffenburg Miltenberg - Marco Graf",71,"https://www.kleinanzeigen.de/s-anzeige/kapitalanlage-im-doppelpack/2974523569-208-7402","Gewerblicher Nutzer","2016-03-09","9.150238037109375","50.06331017328074",True
"2982429826","Miete war gestern! Rein ins Eigenheim! Grundstück vorhanden in Nilkheim","709712.0","63741 Bayern - Aschaffenburg","# Objektbeschreibung<br />SUNSHINE 154<br />Die Lage - immer aussichtsloser: zu wenig Platz in der Mietwohnung. Viel zu wenig. Jeden Morgen der Streit der Kinder ums Badezimmer, das hält doch keiner mehr aus! Zeit wird’s, dass deine Sprösslinge ihr eigenes Bad bekommen,<br />dass jeder von euch endlich mehr Platz bekommt.<br />Zeit wird’s für ein SUNSHINE-Haus. Her mit den eigenen Zimmern für jeden eurer Rabauken, her mit der riesigen offenen Küche, in der ihr gemeinsam die neuen Rezepte vom Lieblings-Food-Blogger ausprobiert, her mit dem Wellness-Bad<br />und dem Extrazimmer zum Arbeiten und Zocken! Zeit für das neue Familienreich, Zeit für DEIN ZUHAUSE.<br /><br /># Ausstattung<br />Diese Ausstattung ist in Deinem Ausbauhaus Plus bereits im Preis enthalten.<br /><br />- 18 Monate Festpreisgarantie<br />- Hauspreis<br />- Baugrundstück (bekommst Du exklusiv nur über mich)<br />- Nolte Küche inkl. Geräten und Montage<br />- Bodenplatte<br />- Unabhängige und kostenlose Finanzierungsberatung inkl.<br />250.000 EUR Sonderdarlehen<br />- Architektenleistungen<br />- Wohlfühl - Klima - Heizung<br />- Photovoltaik Anlage<br />- Batteriespeicher<br />- Elektroinstallation<br />- Sanitärrohinstallation<br />- Geschoßtreppe EG/DG<br />- Estrich<br />- Geschlossene Wände ab Werk (Trockenbau)<br />- 3 Fach verglaste Wärmeschutzfenster<br />- Effizienzhaus 55<br />- DGNB Zertifikat in Gold<br />- CrefoZert Zertifikat<br />- Zuhause Paket<br />- Versicherungen<br /><br />In den Abbildungen können Sonderbauteile enthalten sein, die nicht im Preis kalkuliert sind.<br /><br />Grundrissänderungswünsche sind ohne weitere Kosten enthalten.<br /><br /># Weitere Angaben<br />Verfügbar ab: 2025<br />Objektzustand: Sonstige<br />Qualität der Ausstattung: Gehoben<br /><br />Grundstücksfläche: ca. 276 m²<br /><br /># Lagebeschreibung<br />Das Grundstück liegt im Aschaffenburger Stadtteil Nilkheim.<br />Neben dem Grundstück kann man über einen Pfad die Mainwiesen erreichen - Natur pur (siehe Bilder)<br /><br />Nilkheim zeichnet sich als aufstrebender Stadtteil vor allem durch ein ausgeprägtes Freizeit- und Erholungsangebot aus. So befinden sich beispielsweise der Nilkheimer Park, in welchen auch diverse kulturelle Veranstaltungen abgehalten werden, als auch ein Trampolinpark in kurzer Distanz. Darüber hinaus sind auch der Park Schönbusch sowie zahlreiche Sportvereine im aufstrebenden Stadtteil Nilkheim ansässig.<br /><br />Sämtliche Einkaufsmöglichkeiten sowie Banken, Schulen, Kindergärten, Ärzte, Apotheken und öffentliche Einrichtungen sind ebenfalls in unmittelbarer Nähe.<br /><br />Die Anbindung ins Stadtzentrum Aschaffenburg bzw. bis nach Großostheim, Niederberg, Obernburg, Elsenfeld und Babenhausen ist durch die öffentlichen Verkehrsmittel gewährleistet.<br /><br /># Sonstiges<br />Das Einfamilienhaus wird als Doppelhaushälfte gebaut. Der Grundriss wird nach Deinen Wünschen dementsprechend angepasst. Es stehen insgesamt 4 Grundstücke zur Auswahl.<br /><br />- Grundstück 1 = 276 qm<br />- Grundstück 2 = 326 qm<br />- Grundstück 3 = 334 qm<br />- Grundstück 4 = 330 qm<br /><br />Unsere Finanzierungsexperten von Heunfinanz beraten dich gerne über aktuelle Fördermöglichkeiten und das Livinghaus Zuhause Darlehen.<br /><br />Die APP für dein neues Zuhause.<br />Mit der Bau-Cockpit APP hast Du immer alle Infos zu Deinem Fertighaus griffbereit. Alle relevanten Dokumente sowie der Baufortschritt sind mit einem Klick abrufbereit.<br /><br />Ich zeige Dir, wie Du zu Deinem perfekten Traumhaus kommst und freue mich darauf, von Dir zu hören 0170 68 190 14<br /><br />Anbieter-Objekt-ID: 30677-2251","2025-01-21","2025-02-04 06:00:26.70505",3,"154.0","276.0",5,1,2,"Keine zusätzliche Käuferprovision","Doppelhaushälfte",2025,246,False,"Gülsen Akay - Freie Handelsvertretung der Living Fertighaus GmbH - Handelsvertretung der Living Fert",197,"https://www.kleinanzeigen.de/s-anzeige/miete-war-gestern-rein-ins-eigenheim-grundstueck-vorhanden-in-nilkheim/2982429826-208-7436","Gewerblicher Nutzer","2024-05-14","9.115508","49.9951707",True
"2982430058","Erfülle Dir Deinen Wohntraum. Ich unterstütze Dich dabei.","957939.0","63739 Bayern - Aschaffenburg","# Objektbeschreibung<br />SUNSHINE 165<br />Du siehst gut aus. Du bist frei und unabhängig. Du kannst es dir leisten. Doch wer sagt denn, dass ihr ständig in der Stadt unterwegs sein müsst? Lass deine Mietwohnung hinter dir!<br />Du bist doch der Macher!<br />Das SUNSHINE 165 bietet alle Möglichkeiten. Lade künftig deine Freunde zu dir nach Hause ein. Hier stehen der fruchtige Weiße und ein angesagter Roter wohltemperiert im eigenen Weinschrank.<br />Und wenn die Mädels sich gerne alleine beschäftigen, spielt ihr Jungs Billard oder Boule im Garten. Dann überfällt euch der Hunger. Und? Ihr müsst nicht ins Restaurant. Bestell euch was Leckeres. Zu dir, in DEIN ZUHAUSE!<br /><br />Alles wird teurer. Nur dein Living Haus nicht! Dein einzigartiger Vorteil, wenn du mit Living Haus baust: - 18 Monate Festpreis-Garantie. Unabhängige und kostenlose Finanzierungsberatung inkl. 250.000 EUR Sonderdarlehen - Eingebaute Energiepreis-Bremse mit unserem I-KON - Bau-Vollkaskoversicherung - Ökologische- und nachhaltige Bauweise - Mit der Bau-Cockpit App deinen Hausbau immer im Blick - Mit unserem ZUHAUSE-Paket ist auch deine komplette Innenausstattung dabei inkl. Festpreisgarantie, Lieferung auf die Baustelle, Auswahl von namhaften Markenhersteller usw. Und noch vieles Mehr!<br /><br /># Ausstattung<br />Entdecke das sichere Ausbauhaus-Konzept von Living Haus. Konzentriere dich auf das, was dir wichtig ist. Wir kümmern uns um den Rest. Deine Vorteile bei Living Haus:<br /><br />- 18 Monate Festpreisgarantie<br />- Architektenleistung<br />- Baugrundstück (falls benötigt)<br />- bei fallenden Baupreisen sinkt auch dein Hauspreis<br />- 30 Jahre Garantie auf die Grundkonstruktion<br />- Bauversicherungen inklusive<br />- Zuhause-Darlehen: 250.000 EUR Sonderdarlehen bis zu 0,5% unter Marktpreis<br />- Bauherren-App mit allen wichtigen Infos zu deinem Projekt<br />- hohe Nachhaltigkeit (DGNB-Zertifizierung in Gold)<br />- alle Häuser sind KFW-förderfähig (bis zu 100.000 EUR Förderkredit)<br />- I-KON-Konzept: PV-Anlage mit Speicher inklusive<br />- individuell geplante Küche für dein Haus inklusive<br />- komplettes, individuell bemustertes Innenausbaumaterial inklusive<br />- 3 Tage Coaching für den Innenausbau inklusive<br /><br />In den Abbildungen können Sonderbauteile enthalten sein, die nicht im Preis kalkuliert sind.<br /><br />Grundrissänderungswünsche sind ohne weitere Kosten enthalten.<br /><br />Zwischenverkauf Grundstück vorbehalten.<br /><br />Grundstücksfläche: ca. 440 m²<br /><br /># Lagebeschreibung<br />Der Main und die fußläufig zu erreichende Innenstadt mit ihrer ausgezeichneten Infrastruktur liegt Ihnen direkt zu Füßen. Hervorzuheben sind die umfassenden Einkaufsmöglichkeiten, Kindergärten und Schulen, als auch die weiterführenden Schulen, die Hochschule, Fußgängerzone, Geschäften, Restaurants, Theater u.v.m.<br /><br />Ein weiterer Pluspunkt ist die gute Anbindung an den ÖPNV und zur Autobahn A3 Frankfurt/Würzburg (in ca. 30 Minuten zum Flughafen) oder der A45 Hanau/Gießen.<br /><br /># Sonstiges<br />Unsere Finanzierungsexperten von Heunfinanz beraten dich gerne über aktuelle Fördermöglichkeiten und das Livinghaus Zuhause Darlehen.<br /><br />Die APP für dein neues Zuhause.<br />Mit der Bau-Cockpit APP hast Du immer alle Infos zu Deinem Fertighaus griffbereit. Alle relevanten Dokumente sowie der Baufortschritt sind mit einem Klick abrufbereit.<br /><br />Ich zeige Dir, wie Du zu Deinem perfekten Traumhaus kommst und freue mich darauf, von Dir zu hören 0170 68 19 014<br /><br />Anbieter-Objekt-ID: 30677-2265","2025-01-21","2025-02-04 06:00:18.148096",3,"167.0","440.0",5,2,2,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",2025,118,False,"Gülsen Akay - Freie Handelsvertretung der Living Fertighaus GmbH - Handelsvertretung der Living Fert",197,"https://www.kleinanzeigen.de/s-anzeige/erfuelle-dir-deinen-wohntraum-ich-unterstuetze-dich-dabei-/2982430058-208-7437","Gewerblicher Nutzer","2024-05-14","9.1648907","49.973154",True
"2996871115","RAUS AUS DER MIETE! REIN INS EIGENHEIM haus mit Nebengebäude","500000.0","63741 Bayern - Aschaffenburg",NULL,"2025-02-07","2025-02-18 14:00:23.400185",5,"200.0","550.0",7,3,2,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",1940,447,False,"Morel",NULL,"https://www.kleinanzeigen.de/s-anzeige/raus-aus-der-miete-rein-ins-eigenheim-haus-mit-nebengebaeude/2996871115-208-7436","Privater Nutzer","2020-06-28","9.115508","49.9951707",NULL
"2941956248","*Bauen mit ELBE-HAUS®*  - Massiv. Ökologisch. Individuell. – “Repräsentative Stadtvilla – Perfekt für Sie und ihre Familie!” - Großostheim/Pflaumheim","525572.0","63762 Bayern - Großostheim",NULL,"2025-02-03","2025-02-07 06:00:15.136096",4,"161.0","411.0",6,2,2,"Keine zusätzliche Käuferprovision","Villa",NULL,591,False,"Wolfgang Klier",10,"https://www.kleinanzeigen.de/s-anzeige/-bauen-mit-elbe-haus-massiv-oekologisch-individuell-repraesentative-stadtvilla-perfekt-fuer-sie-und-ihre-familie-grossostheim-pflaumheim/2941956248-208-7416",NULL,NULL,"9.0714993","49.9210916",True
"2956600764","Einzigartige Anlagechance mit Charme","1500000.0","63739 Bayern - Aschaffenburg",NULL,"2025-02-16","2025-02-27 14:00:05.817152",16,"570.0","919.0",24,8,4,"Mit Provision","Mehrfamilienhaus",1900,2095,False,"Aschaffenburg - Alexander Rauh",5,"https://www.kleinanzeigen.de/s-anzeige/einzigartige-anlagechance-mit-charme/2956600764-208-7437","Gewerblicher Nutzer","2023-11-22","9.1648907","49.973154",True
"3040219758","Moderne Stadtvilla für kleine Familien, inkl. Grundstück, Bodenplatte und KFW55 - KFN möglich","480000.0","63768 Bayern - Hösbach",NULL,"2025-04-09","2025-04-11 18:00:05.766971",3,"125.0","450.0",4,1,1,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",NULL,148,True,"allkauf haus GmbH - Funda Agkoc",3635,"https://www.kleinanzeigen.de/s-anzeige/moderne-stadtvilla-fuer-kleine-familien-inkl-grundstueck-bodenplatte-und-kfw55-kfn-moeglich/3040219758-208-7440","Gewerblicher Nutzer","2017-10-17","9.2148331","50.0338594",True
"3039943036","Schmuckstück mitten in Schweinheim - Doppelhaushälfte mit Garten","529000.0","63743 Bayern - Aschaffenburg",NULL,"2025-03-26","2025-04-11 18:00:16.043386",NULL,"149.0","322.0",6,2,0,"Mit Provision","Reihenhaus",1905,561,True,"PlanetHome Group GmbH - Marita Grana Ferreiro",2214,"https://www.kleinanzeigen.de/s-anzeige/schmuckstueck-mitten-in-schweinheim-doppelhaushaelfte-mit-garten/3039943036-208-7438",NULL,NULL,"9.1671894","49.9497024",True
"2781078591","Raumwunder mit Panoramablick in gehobener Lage in Kleinostheim","749000.0","63801 Bayern - Kleinostheim",NULL,"2025-02-01","2025-02-20 06:00:14.289664",NULL,"310.0","1124.0",9,3,2,"Mit Provision","Mehrfamilienhaus",1972,4139,False,"PlanetHome Group GmbH - Ferhat Kavalci",2027,"https://www.kleinanzeigen.de/s-anzeige/raumwunder-mit-panoramablick-in-gehobener-lage-in-kleinostheim/2781078591-208-7433",NULL,NULL,"9.0701576","50.019441",True
"3050639103","Ihr Traumhaus in Aschaffenburg (Leider) inkl. Grundstück, SCHLÜSSELFERTIG, Bodenplatte und KFW55","545600.0","63741 Bayern - Aschaffenburg",NULL,"2025-04-06","2025-04-11 18:00:22.655103",3,"123.0","408.0",4,1,2,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",2025,71,True,"allkauf haus GmbH - Funda Agkoc",3635,"https://www.kleinanzeigen.de/s-anzeige/ihr-traumhaus-in-aschaffenburg-leider-inkl-grundstueck-schluesselfertig-bodenplatte-und-kfw55/3050639103-208-7436","Gewerblicher Nutzer","2017-10-17","9.115508","49.9951707",True
"2967072494","Erfülle Dir Deinen Wohntraum. Ich unterstütze Dich dabei.","957939.0","63739 Bayern - Aschaffenburg","# Objektbeschreibung<br />SUNSHINE 165<br />Du siehst gut aus. Du bist frei und unabhängig. Du kannst es dir leisten. Doch wer sagt denn, dass ihr ständig in der Stadt unterwegs sein müsst? Lass deine Mietwohnung hinter dir!<br />Du bist doch der Macher!<br />Das SUNSHINE 165 bietet alle Möglichkeiten. Lade künftig deine Freunde zu dir nach Hause ein. Hier stehen der fruchtige Weiße und ein angesagter Roter wohltemperiert im eigenen Weinschrank.<br />Und wenn die Mädels sich gerne alleine beschäftigen, spielt ihr Jungs Billard oder Boule im Garten. Dann überfällt euch der Hunger. Und? Ihr müsst nicht ins Restaurant. Bestell euch was Leckeres. Zu dir, in DEIN ZUHAUSE!<br /><br />Alles wird teurer. Nur dein Living Haus nicht! Dein einzigartiger Vorteil, wenn du mit Living Haus baust: - 18 Monate Festpreis-Garantie. Unabhängige und kostenlose Finanzierungsberatung inkl. 250.000 EUR Sonderdarlehen - Eingebaute Energiepreis-Bremse mit unserem I-KON - Bau-Vollkaskoversicherung - Ökologische- und nachhaltige Bauweise - Mit der Bau-Cockpit App deinen Hausbau immer im Blick - Mit unserem ZUHAUSE-Paket ist auch deine komplette Innenausstattung dabei inkl. Festpreisgarantie, Lieferung auf die Baustelle, Auswahl von namhaften Markenhersteller usw. Und noch vieles Mehr!<br /><br /># Ausstattung<br />Entdecke das sichere Ausbauhaus-Konzept von Living Haus. Konzentriere dich auf das, was dir wichtig ist. Wir kümmern uns um den Rest. Deine Vorteile bei Living Haus:<br /><br />- 18 Monate Festpreisgarantie<br />- Architektenleistung<br />- Baugrundstück (falls benötigt)<br />- bei fallenden Baupreisen sinkt auch dein Hauspreis<br />- 30 Jahre Garantie auf die Grundkonstruktion<br />- Bauversicherungen inklusive<br />- Zuhause-Darlehen: 250.000 EUR Sonderdarlehen bis zu 0,5% unter Marktpreis<br />- Bauherren-App mit allen wichtigen Infos zu deinem Projekt<br />- hohe Nachhaltigkeit (DGNB-Zertifizierung in Gold)<br />- alle Häuser sind KFW-förderfähig (bis zu 100.000 EUR Förderkredit)<br />- I-KON-Konzept: PV-Anlage mit Speicher inklusive<br />- individuell geplante Küche für dein Haus inklusive<br />- komplettes, individuell bemustertes Innenausbaumaterial inklusive<br />- 3 Tage Coaching für den Innenausbau inklusive<br /><br />In den Abbildungen können Sonderbauteile enthalten sein, die nicht im Preis kalkuliert sind.<br /><br />Grundrissänderungswünsche sind ohne weitere Kosten enthalten.<br /><br />Zwischenverkauf Grundstück vorbehalten.<br /><br />Grundstücksfläche: ca. 440 m²<br /><br /># Lagebeschreibung<br />Der Main und die fußläufig zu erreichende Innenstadt mit ihrer ausgezeichneten Infrastruktur liegt Ihnen direkt zu Füßen. Hervorzuheben sind die umfassenden Einkaufsmöglichkeiten, Kindergärten und Schulen, als auch die weiterführenden Schulen, die Hochschule, Fußgängerzone, Geschäften, Restaurants, Theater u.v.m.<br /><br />Ein weiterer Pluspunkt ist die gute Anbindung an den ÖPNV und zur Autobahn A3 Frankfurt/Würzburg (in ca. 30 Minuten zum Flughafen) oder der A45 Hanau/Gießen.<br /><br /># Sonstiges<br />Unsere Finanzierungsexperten von Heunfinanz beraten dich gerne über aktuelle Fördermöglichkeiten und das Livinghaus Zuhause Darlehen.<br /><br />Die APP für dein neues Zuhause.<br />Mit der Bau-Cockpit APP hast Du immer alle Infos zu Deinem Fertighaus griffbereit. Alle relevanten Dokumente sowie der Baufortschritt sind mit einem Klick abrufbereit.<br /><br />Ich zeige Dir, wie Du zu Deinem perfekten Traumhaus kommst und freue mich darauf, von Dir zu hören 0170 68 19 014<br /><br />Anbieter-Objekt-ID: 30677-2078","2025-01-05","2025-01-18 23:43:33.137146",3,"167.0","440.0",5,2,2,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",2025,164,False,"Gülsen Akay - Freie Handelsvertretung der Living Fertighaus GmbH - Handelsvertretung der Living Fert",217,"https://www.kleinanzeigen.de/s-anzeige/erfuelle-dir-deinen-wohntraum-ich-unterstuetze-dich-dabei-/2967072494-208-7437","Gewerblicher Nutzer","2024-05-14","9.1648907","49.973154",NULL
"3005290446","Ihr maßgeschneidertes Zuhause im idyllischen Leidersbach inkl. Grundstück, Bodenplatte und KFW55- KFN möglich","358000.0","63849 Bayern - Leidersbach",NULL,"2025-03-30","2025-04-11 18:00:14.017217",5,"255.0","1758.0",7,2,2,"Keine zusätzliche Käuferprovision","Mehrfamilienhaus",2025,154,True,"allkauf haus GmbH - Funda Agkoc",3635,"https://www.kleinanzeigen.de/s-anzeige/ihr-massgeschneidertes-zuhause-im-idyllischen-leidersbach-inkl-grundstueck-bodenplatte-und-kfw55-kfn-moeglich/3005290446-208-7430","Gewerblicher Nutzer","2017-10-17","9.2413586","49.8921045",True
"3040052297","Ihr Traumhaus in Rottenberg inkl. Grundstück, Bodenplatte und KFW55 -  KFN möglich","762000.0","63768 Bayern - Hösbach",NULL,"2025-04-09","2025-04-11 18:00:23.602507",5,"223.0","739.0",6,1,2,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",2025,120,True,"allkauf haus GmbH - Funda Agkoc",3635,"https://www.kleinanzeigen.de/s-anzeige/ihr-traumhaus-in-rottenberg-inkl-grundstueck-bodenplatte-und-kfw55-kfn-moeglich/3040052297-208-7440","Gewerblicher Nutzer","2017-10-17","9.2148331","50.0338594",True
"2965014678","Vielseitiges Zweifamilienhaus in Karlstein mit Erweiterungsmöglichkeiten","398000.0","63791 Bayern - Karlstein",NULL,"2025-04-11","2025-04-11 18:00:25.046406",4,"130.0","466.0",6,2,2,"Mit Provision","Mehrfamilienhaus",1966,5813,True,"Immobilien Hoffmann - Ralf Hoffmann",8,"https://www.kleinanzeigen.de/s-anzeige/vielseitiges-zweifamilienhaus-in-karlstein-mit-erweiterungsmoeglichkeiten/2965014678-208-4821",NULL,NULL,"9.040374755859375","50.046116449029974",True
"3003167786","Doppelt hält besser - Deine DHH wartet auf Dich!","514515.0","63768 Bayern - Hösbach",NULL,"2025-02-13","2025-02-25 14:00:23.335652",3,"126.0","370.0",4,1,2,"Keine zusätzliche Käuferprovision","Doppelhaushälfte",NULL,315,False,"Gülsen Akay - Freie Handelsvertretung der Living Fertighaus GmbH - Handelsvertretung der Living Fert",167,"https://www.kleinanzeigen.de/s-anzeige/doppelt-haelt-besser-deine-dhh-wartet-auf-dich-/3003167786-208-7440","Gewerblicher Nutzer","2024-05-14","9.2148331","50.0338594",True
"2786228878","Universitätsprofessorin sucht Bauernhof! 3.000€ Belohnung!","1.0","63776 Bayern - Mömbris",NULL,"2025-02-07","2025-02-23 14:00:11.828629",NULL,"1.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,3024,False,"Achim Kleinehollenhorst",9,"https://www.kleinanzeigen.de/s-anzeige/universitaetsprofessorin-sucht-bauernhof-3-000-belohnung-/2786228878-208-7402","Gewerblicher Nutzer","2024-06-12","9.150238037109375","50.06331017328074",True
"2956386266","Garage/Stellplatz",NULL,"63741 Bayern - Aschaffenburg",NULL,"2024-12-22","2025-02-16 06:00:24.959368",1,"1.0","1.0",1,1,1,NULL,NULL,1950,475,False,"Hanf",NULL,"https://www.kleinanzeigen.de/s-anzeige/garage-stellplatz/2956386266-208-7436","Privater Nutzer","2022-05-24","9.1155","49.9952",True
"2950872207","Eins von sieben Aktionshäusern - Winterzauber 2024","324900.0","63743 Bayern - Aschaffenburg",NULL,"2025-03-09","2025-03-10 06:00:13.243746",3,"154.0",NULL,5,1,NULL,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",NULL,1144,False,"OKAL-Verkaufsleitung Mitte-West - Norbert Möglich",777,"https://www.kleinanzeigen.de/s-anzeige/eins-von-sieben-aktionshaeusern-winterzauber-2024/2950872207-208-7438","Gewerblicher Nutzer","2024-10-30","9.1671894","49.9497024",True
"3003167573","Klein aber MEINS! Grundstück vorhanden in Nilkheim","615428.0","63741 Bayern - Aschaffenburg",NULL,"2025-02-13","2025-02-25 14:00:22.752957",2,"113.0","276.0",4,1,2,"Keine zusätzliche Käuferprovision","Doppelhaushälfte",NULL,105,False,"Gülsen Akay - Freie Handelsvertretung der Living Fertighaus GmbH - Handelsvertretung der Living Fert",167,"https://www.kleinanzeigen.de/s-anzeige/klein-aber-meins-grundstueck-vorhanden-in-nilkheim/3003167573-208-7436","Gewerblicher Nutzer","2024-05-14","9.115508","49.9951707",True
"3040177243","Ihr Einfamilienhaus mit Einliegerwohnung, zentral in Hösbach, inkl. GRUNDSTÜCK, SCHLÜSSELFERTIG, Bodenplatte und KFW55","939000.0","63768 Bayern - Hösbach",NULL,"2025-04-09","2025-04-11 18:00:23.937339",4,"202.0","919.0",6,2,2,"Keine zusätzliche Käuferprovision","Mehrfamilienhaus",2025,147,True,"allkauf haus GmbH - Funda Agkoc",3635,"https://www.kleinanzeigen.de/s-anzeige/ihr-einfamilienhaus-mit-einliegerwohnung-zentral-in-hoesbach-inkl-grundstueck-schluesselfertig-bodenplatte-und-kfw55/3040177243-208-7440","Gewerblicher Nutzer","2017-10-17","9.2148331","50.0338594",True
